DailyDialog,,,,,
,,,,,
,,,,,
Baseline,,,,,
RUN ID,acc,f1,bleu,token_acc,ppl
2,0.398,0.8102,0.5811,0.8798,3.595
3,0.439,0.8496,0.6237,0.8529,4.066
4,0.492,0.9288,0.7236,0.8755,3.845
5,0.557,0.9472,0.7544,0.9047,3.42
,,,,,
Zipf Drop 36-44,,,,,
RUN ID,acc,f1,belu,token_acc,ppl
1,0.827,0.9334,0.8828,0.9498,1.479
2,0.775,0.919,0.8644,0.9498,1.485
3,0.826,0.9337,0.8831,0.9571,1.51
4,0.805,0.9146,0.8739,0.9534,1.564
5,0.746,0.9017,0.8375,0.9465,1.597
,,,,,
Zipf Drop 36-55,,,,,
RUN ID,acc,f1,belu,token_acc,ppl
1,0.76,0.8863,0.8345,0.9449,1.483
2,0.784,0.8743,0.8397,0.9445,1.536
3,0.711,0.8472,0.7944,0.94,1.571
4,0.77,0.8941,0.8472,0.943,1.522
5,0.789,0.8974,0.8602,0.945,1.528
,,,,,
BackTranslation - Russian,,,,,
RUN ID,acc,f1,bleu,token_acc,ppl
1,0.329,0.5795,0.4085,0.7923,8.159
2,0.331,0.5952,0.3987,0.7837,6.148
3,0.339,0.5484,0.3875,0.7726,7.3
4,0.381,0.6345,0.4424,0.8286,4.794
5,0.361,0.5539,0.4278,0.7981,5.517
,,,,,
